# commit: 34799ff13cba0c79c2ae4ec9dd484621e7465b07
# arch	numCUs	numChiplets	testVector	perfConfig (greedy)
gfx950:sramecc+:xnack-	256	8	-t i8 -out_datatype i32 -transA false -transB false -g 1 -m 14400 -n 512 -k 512	v4:64,128,8,32,64,16,16,1,1,0,4,64,1,1
gfx950:sramecc+:xnack-	256	8	-t i8 -out_datatype i32 -transA false -transB false -g 1 -m 2304 -n 640 -k 2560	v4:64,64,16,32,32,32,16,1,2,1,8,4,1,1
gfx950:sramecc+:xnack-	256	8	-t i8 -out_datatype i32 -transA false -transB false -g 1 -m 576 -n 1280 -k 5120	v4:128,32,32,16,32,16,16,1,2,1,4,64,1,1
gfx950:sramecc+:xnack-	256	8	-t i8 -out_datatype i32 -transA false -transB false -g 1 -m 576 -n 10240 -k 1280	v4:192,64,8,96,32,16,16,1,1,0,0,8,1,1
gfx950:sramecc+:xnack-	256	8	-t i8 -out_datatype i32 -transA true -transB false -g 1 -m 576 -n 3840 -k 1280	v4:64,64,16,32,32,16,16,1,1,1,8,0,1,1
gfx950:sramecc+:xnack-	256	8	-t i8 -out_datatype i32 -transA false -transB true -g 1 -m 1 -n 2560 -k 320	v4:16,48,4,16,48,16,16,1,4,0,4,8,1,1
gfx950:sramecc+:xnack-	256	8	-t i8 -out_datatype i32 -transA false -transB false -g 1 -m 576 -n 1280 -k 1280	v4:64,64,16,32,32,32,16,1,2,1,8,64,1,1
gfx950:sramecc+:xnack-	256	8	-t i8 -out_datatype i32 -transA false -transB false -g 1 -m 2304 -n 640 -k 640	v4:192,32,8,96,32,32,16,1,2,0,8,16,1,1
gfx950:sramecc+:xnack-	256	8	-t i8 -out_datatype i32 -transA false -transB true -g 1 -m 1 -n 1280 -k 1280	v4:16,16,16,16,16,16,16,1,2,0,0,32,1,1
gfx950:sramecc+:xnack-	256	8	-t i8 -out_datatype i32 -transA true -transB false -g 1 -m 144 -n 3840 -k 1280	v4:64,64,16,16,32,16,16,1,2,0,0,4,1,1
gfx950:sramecc+:xnack-	256	8	-t i8 -out_datatype i32 -transA true -transB false -g 1 -m 2304 -n 1920 -k 640	v4:64,64,8,32,32,16,16,1,1,1,2,64,1,1
gfx950:sramecc+:xnack-	256	8	-t i8 -out_datatype i32 -transA false -transB false -g 1 -m 9216 -n 320 -k 320	v4:144,32,4,144,16,16,16,1,4,0,4,16,1,1
gfx950:sramecc+:xnack-	256	8	-t i8 -out_datatype i32 -transA false -transB true -g 1 -m 1 -n 9600 -k 1280	v4:16,16,8,16,16,16,16,1,4,0,0,32,1,1
gfx950:sramecc+:xnack-	256	8	-t i8 -out_datatype i32 -transA false -transB false -g 1 -m 144 -n 1280 -k 1280	v4:48,16,8,48,16,16,16,1,4,0,1,64,1,1
gfx950:sramecc+:xnack-	256	8	-t i8 -out_datatype i32 -transA true -transB false -g 1 -m 9216 -n 960 -k 320	v4:64,128,32,64,64,32,1,1,4,0,1,4,1,1
gfx950:sramecc+:xnack-	256	8	-t i8 -out_datatype i32 -transA false -transB false -g 1 -m 9216 -n 2560 -k 320	v4:64,128,32,64,64,32,1,1,4,0,0,32,1,1
gfx950:sramecc+:xnack-	256	8	-t i8 -out_datatype i32 -transA false -transB true -g 1 -m 1 -n 20160 -k 1280	v4:16,16,8,16,16,16,16,1,4,0,2,64,1,1
gfx950:sramecc+:xnack-	256	8	-t i8 -out_datatype i32 -transA false -transB false -g 1 -m 144 -n 10240 -k 1280	v4:64,64,16,32,32,32,16,1,2,1,8,32,1,1
gfx950:sramecc+:xnack-	256	8	-t i8 -out_datatype i32 -transA false -transB false -g 1 -m 77 -n 36480 -k 768	v4:96,32,4,96,32,32,16,1,4,0,0,64,1,1
gfx950:sramecc+:xnack-	256	8	-t i8 -out_datatype i32 -transA false -transB false -g 1 -m 144 -n 1280 -k 5120	v4:32,32,32,16,16,16,16,1,1,1,4,64,1,1
gfx950:sramecc+:xnack-	256	8	-t i8 -out_datatype i32 -transA false -transB false -g 1 -m 3600 -n 640 -k 640	v4:192,64,8,96,32,32,16,1,2,1,2,32,1,1
gfx950:sramecc+:xnack-	256	8	-t i8 -out_datatype i32 -transA false -transB false -g 1 -m 900 -n 1280 -k 1280	v4:192,32,16,48,32,16,16,1,2,1,2,32,1,1
gfx950:sramecc+:xnack-	256	8	-t i8 -out_datatype i32 -transA false -transB false -g 1 -m 225 -n 1280 -k 5120	v4:64,32,32,16,16,16,16,1,2,0,1,64,1,1
gfx950:sramecc+:xnack-	256	8	-t i8 -out_datatype i32 -transA false -transB false -g 1 -m 9216 -n 320 -k 1280	v4:192,64,16,48,32,16,16,1,2,0,2,4,1,1
gfx950:sramecc+:xnack-	256	8	-t i8 -out_datatype i32 -transA false -transB false -g 1 -m 3600 -n 640 -k 2560	v4:144,64,16,144,16,16,16,1,1,1,0,4,1,1
gfx950:sramecc+:xnack-	256	8	-t i8 -out_datatype i32 -transA false -transB false -g 1 -m 14400 -n 320 -k 320	v4:160,32,4,160,32,16,16,1,4,0,4,16,1,1
gfx950:sramecc+:xnack-	256	8	-t i8 -out_datatype i32 -transA false -transB false -g 1 -m 3600 -n 5120 -k 640	v4:192,64,4,192,16,16,16,1,4,0,2,8,1,1
gfx950:sramecc+:xnack-	256	8	-t i8 -out_datatype i32 -transA false -transB false -g 1 -m 900 -n 10240 -k 1280	v4:192,128,4,192,32,32,8,1,4,0,0,8,1,1
gfx950:sramecc+:xnack-	256	8	-t i8 -out_datatype i32 -transA true -transB false -g 1 -m 14400 -n 960 -k 320	v4:256,256,8,128,64,16,8,1,1,0,2,8,1,1
gfx950:sramecc+:xnack-	256	8	-t i8 -out_datatype i32 -transA true -transB false -g 1 -m 3600 -n 1920 -k 640	v4:256,128,16,64,64,16,8,1,2,0,2,32,1,1
gfx950:sramecc+:xnack-	256	8	-t i8 -out_datatype i32 -transA false -transB false -g 1 -m 900 -n 1280 -k 5120	v4:192,32,32,48,16,16,16,1,1,1,2,16,1,1
gfx950:sramecc+:xnack-	256	8	-t i8 -out_datatype i32 -transA true -transB false -g 1 -m 900 -n 3840 -k 1280	v4:128,128,16,64,32,16,16,1,2,1,4,16,1,1
gfx950:sramecc+:xnack-	256	8	-t i8 -out_datatype i32 -transA false -transB false -g 1 -m 14400 -n 2560 -k 320	v4:64,128,32,64,32,32,1,1,4,0,1,8,1,1
gfx950:sramecc+:xnack-	256	8	-t i8 -out_datatype i32 -transA false -transB false -g 1 -m 14400 -n 320 -k 1280	v4:192,64,8,96,32,16,16,1,2,0,0,4,1,1
gfx950:sramecc+:xnack-	256	8	-t i8 -out_datatype i32 -transA false -transB false -g 1 -m 225 -n 1280 -k 1280	v4:64,32,16,16,32,16,16,1,2,1,4,16,1,1
gfx950:sramecc+:xnack-	256	8	-t i8 -out_datatype i32 -transA false -transB false -g 1 -m 225 -n 10240 -k 1280	v4:64,64,4,64,32,32,16,1,4,0,1,0,1,1
gfx950:sramecc+:xnack-	256	8	-t i8 -out_datatype i32 -transA true -transB false -g 1 -m 225 -n 3840 -k 1280	v4:32,128,8,16,64,16,16,1,1,1,2,64,1,1
gfx950:sramecc+:xnack-	256	8	-t f32 -out_datatype f32 -transA true -transB false -g 1 -m 225 -n 3840 -k 1280	v4:256,64,2,64,32,32,8,4,2,0,0,4,1,1
gfx950:sramecc+:xnack-	256	8	-t f32 -out_datatype f32 -transA false -transB false -g 1 -m 14400 -n 320 -k 1280	v4:32,64,8,32,16,16,4,1,4,1,1,16,1,1
